Chromosome,Start,B
3L,18461001,0.816358
3L,18462001,0.279344
3L,18463001,0.733443
3L,18464001,0.926907
3L,18465001,0.950551
3L,18466001,0.957588
3L,18467001,0.957350
3L,18468001,0.938950
3L,18469001,0.706833
3L,18470001,0.931981
3L,18471001,0.917472
3L,18472001,0.718193
3L,18473001,0.950341
3L,18474001,0.964423
3L,18475001,0.967926
3L,18476001,0.969158
3L,18477001,0.969467
3L,18478001,0.969196
3L,18479001,0.968392
3L,18480001,0.967809
3L,18481001,0.965347
3L,18482001,0.961122
3L,18483001,0.953266
3L,18484001,0.936141
3L,18485001,0.883435
3L,18486001,0.442192
3L,18487001,0.218634
3L,18488001,0.168567
3L,18489001,0.808034
3L,18490001,0.919995
3L,18491001,0.947279
3L,18492001,0.958588
3L,18493001,0.964433
3L,18494001,0.967868
3L,18495001,0.970065
3L,18496001,0.971558
3L,18497001,0.972620
3L,18498001,0.973403
3L,18499001,0.973997
3L,18500001,0.974270
3L,18501001,0.974629
3L,18502001,0.974916
3L,18503001,0.975147
3L,18504001,0.975335
3L,18505001,0.975488
3L,18506001,0.975612
3L,18507001,0.975712
3L,18508001,0.975791
3L,18509001,0.975851
3L,18510001,0.975893
3L,18511001,0.975918
3L,18512001,0.975924
3L,18513001,0.975911
3L,18514001,0.975876
3L,18515001,0.975813
3L,18516001,0.975716
3L,18517001,0.975572
3L,18518001,0.975361
3L,18519001,0.975051
3L,18520001,0.973690
3L,18521001,0.972937
3L,18522001,0.971669
3L,18523001,0.969292
3L,18524001,0.963999
3L,18525001,0.947689
3L,18526001,0.805349
3L,18527001,0.514870
3L,18528001,0.929959
3L,18529001,0.959938
3L,18530001,0.967677
3L,18531001,0.970806
3L,18532001,0.972367
3L,18533001,0.973246
3L,18534001,0.973778
3L,18535001,0.974114
3L,18536001,0.974328
3L,18537001,0.974461
3L,18538001,0.974537
3L,18539001,0.974570
3L,18540001,0.972968
3L,18541001,0.972836
3L,18542001,0.972672
3L,18543001,0.972477
3L,18544001,0.972248
3L,18545001,0.971983
3L,18546001,0.971678
3L,18547001,0.971328
3L,18548001,0.970926
3L,18549001,0.970464
3L,18550001,0.969931
3L,18551001,0.969310
3L,18552001,0.968583
3L,18553001,0.967724
3L,18554001,0.966695
3L,18555001,0.965445
3L,18556001,0.963898
3L,18557001,0.961936
3L,18558001,0.959373
3L,18559001,0.955883
3L,18560001,0.951223
3L,18561001,0.948805
3L,18562001,0.945911
3L,18563001,0.942387
3L,18564001,0.938008
3L,18565001,0.932431
3L,18566001,0.925116
3L,18567001,0.915161
3L,18568001,0.900973
3L,18569001,0.879508
3L,18570001,0.844333
3L,18571001,0.779861
3L,18572001,0.640287
3L,18573001,0.265034
3L,18574001,0.005961
3L,18575001,0.153717
3L,18576001,0.579669
3L,18577001,0.744547
3L,18578001,0.812535
3L,18579001,0.844283
3L,18580001,0.857988
3L,18581001,0.862367
3L,18582001,0.859167
3L,18583001,0.848547
3L,18584001,0.828480
3L,18585001,0.793404
3L,18586001,0.729296
3L,18587001,0.595463
3L,18588001,0.250688
3L,18589001,0.003789
3L,18590001,0.202108
3L,18591001,0.325521
3L,18592001,0.043898
3L,18593001,0.065148
3L,18594001,0.442778
3L,18595001,0.612392
3L,18596001,0.661117
3L,18597001,0.651561
3L,18598001,0.586495
3L,18599001,0.417140
3L,18600001,0.066626
3L,18601001,0.005139
3L,18602001,0.137488
3L,18603001,0.046854
3L,18604001,0.003150
3L,18605001,0.003054
3L,18606001,0.001959
3L,18607001,0.005504
3L,18608001,0.002522
3L,18609001,0.007954
3L,18610001,0.004801
3L,18611001,0.011144
3L,18612001,0.004577
3L,18613001,0.013269
3L,18614001,0.268015
3L,18615001,0.371648
3L,18616001,0.103758
3L,18617001,0.254768
3L,18618001,0.317369
3L,18619001,0.035529
3L,18620001,0.015923
3L,18621001,0.151367
3L,18622001,0.139572
3L,18623001,0.003002
3L,18624001,0.102493
3L,18625001,0.481931
3L,18626001,0.666984
3L,18627001,0.756866
3L,18628001,0.808218
3L,18629001,0.840868
3L,18630001,0.863201
3L,18631001,0.879292
3L,18632001,0.891336
3L,18633001,0.900613
3L,18634001,0.907912
3L,18635001,0.913747
3L,18636001,0.918462
3L,18637001,0.922299
3L,18638001,0.925428
3L,18639001,0.927972
3L,18640001,0.930076
3L,18641001,0.931763
3L,18642001,0.933023
3L,18643001,0.933897
3L,18644001,0.934409
3L,18645001,0.934570
3L,18646001,0.934380
3L,18647001,0.933827
3L,18648001,0.932884
3L,18649001,0.931507
3L,18650001,0.929635
3L,18651001,0.927173
3L,18652001,0.923993
3L,18653001,0.919904
3L,18654001,0.914626
3L,18655001,0.907734
3L,18656001,0.898553
3L,18657001,0.885943
3L,18658001,0.867838
3L,18659001,0.840042
3L,18660001,0.779004
3L,18661001,0.521336
3L,18662001,0.165792
3L,18663001,0.075075
3L,18664001,0.070675
3L,18665001,0.192062
3L,18666001,0.253272
3L,18667001,0.163857
3L,18668001,0.256829
3L,18669001,0.012271
3L,18670001,0.006410
3L,18671001,0.074800
3L,18672001,0.158831
3L,18673001,0.079513
3L,18674001,0.020047
3L,18675001,0.163758
3L,18676001,0.029118
3L,18677001,0.065078
3L,18678001,0.502364
3L,18679001,0.623461
3L,18680001,0.490047
3L,18681001,0.094496
3L,18682001,0.109979
3L,18683001,0.065760
3L,18684001,0.106344
3L,18685001,0.022571
3L,18686001,0.288870
3L,18687001,0.682015
3L,18688001,0.790675
3L,18689001,0.833997
3L,18690001,0.850264
3L,18691001,0.846927
3L,18692001,0.815207
3L,18693001,0.696113
3L,18694001,0.189489
3L,18695001,0.190502
3L,18696001,0.498530
3L,18697001,0.069005
3L,18698001,0.368304
3L,18699001,0.768952
3L,18700001,0.861173
3L,18701001,0.898186
3L,18702001,0.917482
3L,18703001,0.929044
3L,18704001,0.936601
3L,18705001,0.941827
3L,18706001,0.945573
3L,18707001,0.948308
3L,18708001,0.950305
3L,18709001,0.951727
3L,18710001,0.952664
3L,18711001,0.953157
3L,18712001,0.953201
3L,18713001,0.952741
3L,18714001,0.951654
3L,18715001,0.949701
3L,18716001,0.946426
3L,18717001,0.940924
3L,18718001,0.931201
3L,18719001,0.912184
3L,18720001,0.867914
3L,18721001,0.715866
3L,18722001,0.135032
3L,18723001,0.477214
3L,18724001,0.823861
3L,18725001,0.896429
3L,18726001,0.923219
3L,18727001,0.935717
3L,18728001,0.942235
3L,18729001,0.945734
3L,18730001,0.947464
3L,18731001,0.948004
3L,18732001,0.947624
3L,18733001,0.946423
3L,18734001,0.944387
3L,18735001,0.941398
3L,18736001,0.937222
3L,18737001,0.931450
3L,18738001,0.923395
3L,18739001,0.911851
3L,18740001,0.894072
3L,18741001,0.862825
3L,18742001,0.803556
3L,18743001,0.659904
3L,18744001,0.186998
3L,18745001,0.036393
3L,18746001,0.022892
3L,18747001,0.013782
3L,18748001,0.158643
3L,18749001,0.104363
3L,18750001,0.250114
3L,18751001,0.618842
3L,18752001,0.402520
3L,18753001,0.238572
3L,18754001,0.204816
3L,18755001,0.082228
3L,18756001,0.635029
3L,18757001,0.820026
3L,18758001,0.872730
3L,18759001,0.894025
3L,18760001,0.901166
3L,18761001,0.884551
3L,18762001,0.786067
3L,18763001,0.196877
3L,18764001,0.387558
3L,18765001,0.845474
3L,18766001,0.914754
3L,18767001,0.937723
3L,18768001,0.948501
3L,18769001,0.954552
3L,18770001,0.958339
3L,18771001,0.960882
3L,18772001,0.962667
3L,18773001,0.963956
3L,18774001,0.964898
3L,18775001,0.965584
3L,18776001,0.966072
3L,18777001,0.966399
3L,18778001,0.966588
3L,18779001,0.966653
3L,18780001,0.967095
3L,18781001,0.966929
3L,18782001,0.966645
3L,18783001,0.966232
3L,18784001,0.965674
3L,18785001,0.964946
3L,18786001,0.964012
3L,18787001,0.962817
3L,18788001,0.961281
3L,18789001,0.959284
3L,18790001,0.956628
3L,18791001,0.952985
3L,18792001,0.947749
3L,18793001,0.939690
3L,18794001,0.925892
3L,18795001,0.897617
3L,18796001,0.814539
3L,18797001,0.319060
3L,18798001,0.154366
3L,18799001,0.730875
3L,18800001,0.817132
3L,18801001,0.775668
3L,18802001,0.450696
3L,18803001,0.055519
3L,18804001,0.030145
3L,18805001,0.024427
3L,18806001,0.024077
3L,18807001,0.024919
3L,18808001,0.029044
3L,18809001,0.309298
3L,18810001,0.758783
3L,18811001,0.856315
3L,18812001,0.895252
3L,18813001,0.915090
3L,18814001,0.926135
3L,18815001,0.932089
3L,18816001,0.934286
3L,18817001,0.932621
3L,18818001,0.924933
3L,18819001,0.902296
3L,18820001,0.807808
3L,18821001,0.215630
3L,18822001,0.603729
3L,18823001,0.835137
3L,18824001,0.852093
3L,18825001,0.749615
3L,18826001,0.185658
3L,18827001,0.086141
3L,18828001,0.554533
3L,18829001,0.148534
3L,18830001,0.124535
3L,18831001,0.240584
3L,18832001,0.769342
3L,18833001,0.889992
3L,18834001,0.923587
3L,18835001,0.939505
3L,18836001,0.948577
3L,18837001,0.954324
3L,18838001,0.958222
3L,18839001,0.960993
3L,18840001,0.963379
3L,18841001,0.965048
3L,18842001,0.966186
3L,18843001,0.966776
3L,18844001,0.966195
3L,18845001,0.948241
3L,18846001,0.926871
3L,18847001,0.967275
3L,18848001,0.969057
3L,18849001,0.969644
3L,18850001,0.969893
3L,18851001,0.969972
3L,18852001,0.969932
3L,18853001,0.969789
3L,18854001,0.969545
3L,18855001,0.969191
3L,18856001,0.968713
3L,18857001,0.968081
3L,18858001,0.967255
3L,18859001,0.966169
3L,18860001,0.964212
3L,18861001,0.959313
3L,18862001,0.947390
3L,18863001,0.832254
3L,18864001,0.487619
3L,18865001,0.558788
3L,18866001,0.368446
3L,18867001,0.433836
3L,18868001,0.310133
3L,18869001,0.533116
3L,18870001,0.369616
3L,18871001,0.206193
3L,18872001,0.439490
3L,18873001,0.244489
3L,18874001,0.159685
3L,18875001,0.158040
3L,18876001,0.160747
3L,18877001,0.286307
3L,18878001,0.788252
3L,18879001,0.282095
3L,18880001,0.190595
3L,18881001,0.678975
3L,18882001,0.797911
3L,18883001,0.942583
3L,18884001,0.953602
3L,18885001,0.954744
3L,18886001,0.919160
3L,18887001,0.721624
3L,18888001,0.949136
3L,18889001,0.956019
3L,18890001,0.950304
3L,18891001,0.920225
3L,18892001,0.489367
3L,18893001,0.325569
3L,18894001,0.451790
3L,18895001,0.889795
3L,18896001,0.935001
3L,18897001,0.862369
3L,18898001,0.805948
3L,18899001,0.516076
3L,18900001,0.734698
3L,18901001,0.350571
3L,18902001,0.209852
3L,18903001,0.220686
3L,18904001,0.306063
3L,18905001,0.456311
3L,18906001,0.165679
3L,18907001,0.186048
3L,18908001,0.271052
3L,18909001,0.209190
3L,18910001,0.305265
3L,18911001,0.717683
3L,18912001,0.832423
3L,18913001,0.282289
3L,18914001,0.809299
3L,18915001,0.924898
3L,18916001,0.915161
3L,18917001,0.686777
3L,18918001,0.223339
3L,18919001,0.194939
3L,18920001,0.281713
3L,18921001,0.296414
3L,18922001,0.762682
3L,18923001,0.445268
3L,18924001,0.462409
3L,18925001,0.407540
3L,18926001,0.747684
3L,18927001,0.921628
3L,18928001,0.830572
3L,18929001,0.928737
3L,18930001,0.762590
3L,18931001,0.950676
3L,18932001,0.842758
3L,18933001,0.948838
3L,18934001,0.968917
3L,18935001,0.971645
3L,18936001,0.972820
3L,18937001,0.973505
3L,18938001,0.973953
3L,18939001,0.974259
3L,18940001,0.974226
3L,18941001,0.974322
3L,18942001,0.974354
3L,18943001,0.974323
3L,18944001,0.974222
3L,18945001,0.974035
3L,18946001,0.973732
3L,18947001,0.973262
3L,18948001,0.972521
3L,18949001,0.971299
3L,18950001,0.969089
3L,18951001,0.964400
3L,18952001,0.950604
3L,18953001,0.774844
3L,18954001,0.349921
3L,18955001,0.658353
3L,18956001,0.942026
3L,18957001,0.960991
3L,18958001,0.966386
3L,18959001,0.968435
3L,18960001,0.968857
3L,18961001,0.969008
3L,18962001,0.969025
3L,18963001,0.968928
3L,18964001,0.968728
3L,18965001,0.968428
3L,18966001,0.968028
3L,18967001,0.967523
3L,18968001,0.966903
3L,18969001,0.966153
3L,18970001,0.965250
3L,18971001,0.964167
3L,18972001,0.962862
3L,18973001,0.961279
3L,18974001,0.959341
3L,18975001,0.956938
3L,18976001,0.953904
3L,18977001,0.949991
3L,18978001,0.944801
3L,18979001,0.937658
3L,18980001,0.927111
3L,18981001,0.911073
3L,18982001,0.883301
3L,18983001,0.824624
3L,18984001,0.606116
3L,18985001,0.176919
3L,18986001,0.033511
3L,18987001,0.021385
3L,18988001,0.236390
3L,18989001,0.208707
3L,18990001,0.335807
3L,18991001,0.021128
3L,18992001,0.021736
3L,18993001,0.214407
3L,18994001,0.608778
3L,18995001,0.644539
3L,18996001,0.767464
3L,18997001,0.683323
3L,18998001,0.241303
3L,18999001,0.022656
3L,19000001,0.139655
3L,19001001,0.098694
3L,19002001,0.038528
3L,19003001,0.432515
3L,19004001,0.441271
3L,19005001,0.035107
3L,19006001,0.182847
3L,19007001,0.140606
3L,19008001,0.398392
3L,19009001,0.723323
3L,19010001,0.363070
3L,19011001,0.632002
3L,19012001,0.869516
3L,19013001,0.912249
3L,19014001,0.930508
3L,19015001,0.940786
3L,19016001,0.947421
3L,19017001,0.952064
3L,19018001,0.955488
3L,19019001,0.958107
3L,19020001,0.960071
3L,19021001,0.961699
3L,19022001,0.963015
3L,19023001,0.964089
3L,19024001,0.964968
3L,19025001,0.965688
3L,19026001,0.966273
3L,19027001,0.966744
3L,19028001,0.967112
3L,19029001,0.967387
3L,19030001,0.967574
3L,19031001,0.967678
3L,19032001,0.967696
3L,19033001,0.967625
3L,19034001,0.967457
3L,19035001,0.967179
3L,19036001,0.966770
3L,19037001,0.966194
3L,19038001,0.965395
3L,19039001,0.964269
3L,19040001,0.962477
3L,19041001,0.959782
3L,19042001,0.954170
3L,19043001,0.929957
3L,19044001,0.793170
3L,19045001,0.935180
3L,19046001,0.938309
3L,19047001,0.928070
3L,19048001,0.903299
3L,19049001,0.836090
3L,19050001,0.479391
3L,19051001,0.041179
3L,19052001,0.538295
3L,19053001,0.607698
3L,19054001,0.868044
3L,19055001,0.897329
3L,19056001,0.898523
3L,19057001,0.881370
3L,19058001,0.832178
3L,19059001,0.666885
3L,19060001,0.106736
3L,19061001,0.042114
3L,19062001,0.245161
3L,19063001,0.568103
3L,19064001,0.196691
3L,19065001,0.199030
3L,19066001,0.700955
3L,19067001,0.735308
3L,19068001,0.340280
3L,19069001,0.087212
3L,19070001,0.567839
3L,19071001,0.841122
3L,19072001,0.897968
3L,19073001,0.921489
3L,19074001,0.933655
3L,19075001,0.940637
3L,19076001,0.944762
3L,19077001,0.947043
3L,19078001,0.947915
3L,19079001,0.947470
3L,19080001,0.945491
3L,19081001,0.941056
3L,19082001,0.931779
3L,19083001,0.908855
3L,19084001,0.815501
3L,19085001,0.323809
3L,19086001,0.798340
3L,19087001,0.889474
3L,19088001,0.900190
3L,19089001,0.889931
3L,19090001,0.859331
3L,19091001,0.780906
3L,19092001,0.430433
3L,19093001,0.065926
3L,19094001,0.144803
3L,19095001,0.162146
3L,19096001,0.118510
3L,19097001,0.106687
3L,19098001,0.063357
3L,19099001,0.106871
3L,19100001,0.383529
3L,19101001,0.762653
3L,19102001,0.841752
3L,19103001,0.865964
3L,19104001,0.861943
3L,19105001,0.817773
3L,19106001,0.616488
3L,19107001,0.050021
3L,19108001,0.291730
3L,19109001,0.632986
3L,19110001,0.431648
3L,19111001,0.844963
3L,19112001,0.888183
3L,19113001,0.926785
3L,19114001,0.939144
3L,19115001,0.945996
3L,19116001,0.950244
3L,19117001,0.952933
3L,19118001,0.954539
3L,19119001,0.955275
3L,19120001,0.955114
3L,19121001,0.954100
3L,19122001,0.951868
3L,19123001,0.947763
3L,19124001,0.940340
3L,19125001,0.926038
3L,19126001,0.894119
3L,19127001,0.797230
3L,19128001,0.295133
3L,19129001,0.157512
3L,19130001,0.742684
3L,19131001,0.879094
3L,19132001,0.918366
3L,19133001,0.934366
3L,19134001,0.941602
3L,19135001,0.944433
3L,19136001,0.944343
3L,19137001,0.941621
3L,19138001,0.935718
3L,19139001,0.924944
3L,19140001,0.905315
3L,19141001,0.867451
3L,19142001,0.777241
3L,19143001,0.431611
3L,19144001,0.017566
3L,19145001,0.015813
3L,19146001,0.335503
3L,19147001,0.754620
3L,19148001,0.861251
3L,19149001,0.904776
3L,19150001,0.927090
3L,19151001,0.940135
3L,19152001,0.948457
3L,19153001,0.954109
3L,19154001,0.958135
3L,19155001,0.961111
3L,19156001,0.963378
3L,19157001,0.965149
3L,19158001,0.966561
3L,19159001,0.967707
3L,19160001,0.968323
3L,19161001,0.968994
3L,19162001,0.969573
3L,19163001,0.970074
3L,19164001,0.970513
3L,19165001,0.970898
3L,19166001,0.971239
3L,19167001,0.971541
3L,19168001,0.971811
3L,19169001,0.972053
3L,19170001,0.972271
3L,19171001,0.972468
3L,19172001,0.972646
3L,19173001,0.972808
3L,19174001,0.972955
3L,19175001,0.973090
3L,19176001,0.973214
3L,19177001,0.973327
3L,19178001,0.973431
3L,19179001,0.973526
3L,19180001,0.973020
3L,19181001,0.973082
3L,19182001,0.973137
3L,19183001,0.973186
3L,19184001,0.973230
3L,19185001,0.973268
3L,19186001,0.973301
3L,19187001,0.973329
3L,19188001,0.973353
3L,19189001,0.973372
3L,19190001,0.973387
3L,19191001,0.973397
3L,19192001,0.973404
3L,19193001,0.973407
3L,19194001,0.973405
3L,19195001,0.973400
3L,19196001,0.973390
3L,19197001,0.973377
3L,19198001,0.973359
3L,19199001,0.973337
3L,19200001,0.972392
3L,19201001,0.972305
3L,19202001,0.972211
3L,19203001,0.972110
3L,19204001,0.971999
3L,19205001,0.971881
3L,19206001,0.971752
3L,19207001,0.971613
3L,19208001,0.971463
3L,19209001,0.971300
3L,19210001,0.971124
3L,19211001,0.970933
3L,19212001,0.970726
3L,19213001,0.970500
3L,19214001,0.970253
3L,19215001,0.969982
3L,19216001,0.969685
3L,19217001,0.969357
3L,19218001,0.968993
3L,19219001,0.968587
3L,19220001,0.967157
3L,19221001,0.966594
3L,19222001,0.965957
3L,19223001,0.965227
3L,19224001,0.964383
3L,19225001,0.963388
3L,19226001,0.962195
3L,19227001,0.960729
3L,19228001,0.958874
3L,19229001,0.956433
3L,19230001,0.953058
3L,19231001,0.948074
3L,19232001,0.940011
3L,19233001,0.925130
3L,19234001,0.891251
3L,19235001,0.774922
3L,19236001,0.204797
3L,19237001,0.582816
3L,19238001,0.855670
3L,19239001,0.906264
3L,19240001,0.922339
3L,19241001,0.928854
3L,19242001,0.930959
3L,19243001,0.930521
3L,19244001,0.928245
3L,19245001,0.924327
3L,19246001,0.918643
3L,19247001,0.910775
3L,19248001,0.899895
3L,19249001,0.884463
3L,19250001,0.861451
3L,19251001,0.824154
3L,19252001,0.754353
3L,19253001,0.577686
3L,19254001,0.098580
3L,19255001,0.080302
3L,19256001,0.012187
3L,19257001,0.206710
3L,19258001,0.021181
3L,19259001,0.080126
3L,19260001,0.255854
3L,19261001,0.192680
3L,19262001,0.118813
3L,19263001,0.060139
3L,19264001,0.044024
3L,19265001,0.034583
3L,19266001,0.011420
3L,19267001,0.001170
3L,19268001,0.040604
3L,19269001,0.039922
3L,19270001,0.015790
3L,19271001,0.009809
3L,19272001,0.002073
3L,19273001,0.005469
3L,19274001,0.245317
3L,19275001,0.441030
3L,19276001,0.323807
3L,19277001,0.475716
3L,19278001,0.330112
3L,19279001,0.044702
3L,19280001,0.030196
3L,19281001,0.303589
3L,19282001,0.280946
3L,19283001,0.020055
3L,19284001,0.001934
3L,19285001,0.139004
3L,19286001,0.488849
3L,19287001,0.642116
3L,19288001,0.713066
3L,19289001,0.747772
3L,19290001,0.762288
3L,19291001,0.762458
3L,19292001,0.749257
3L,19293001,0.719668
3L,19294001,0.664343
3L,19295001,0.557710
3L,19296001,0.311120
3L,19297001,0.009799
3L,19298001,0.041539
3L,19299001,0.012174
3L,19300001,0.009023
3L,19301001,0.002609
3L,19302001,0.002645
3L,19303001,0.003946
3L,19304001,0.003853
3L,19305001,0.013614
3L,19306001,0.005018
3L,19307001,0.005330
3L,19308001,0.003067
3L,19309001,0.010945
3L,19310001,0.003682
3L,19311001,0.012265
3L,19312001,0.180552
3L,19313001,0.411979
3L,19314001,0.636731
3L,19315001,0.719571
3L,19316001,0.759836
3L,19317001,0.756990
3L,19318001,0.481804
3L,19319001,0.659998
3L,19320001,0.827492
3L,19321001,0.866262
3L,19322001,0.885541
3L,19323001,0.897822
3L,19324001,0.906588
3L,19325001,0.913220
3L,19326001,0.918387
3L,19327001,0.922456
3L,19328001,0.925639
3L,19329001,0.928048
3L,19330001,0.929719
3L,19331001,0.930599
3L,19332001,0.930492
3L,19333001,0.928893
3L,19334001,0.924413
3L,19335001,0.912159
3L,19336001,0.859549
3L,19337001,0.626638
3L,19338001,0.877832
3L,19339001,0.907588
3L,19340001,0.910170
3L,19341001,0.886485
3L,19342001,0.769817
3L,19343001,0.314603
3L,19344001,0.706854
3L,19345001,0.332560
3L,19346001,0.703474
3L,19347001,0.476750
3L,19348001,0.087723
3L,19349001,0.546382
3L,19350001,0.146676
3L,19351001,0.679268
3L,19352001,0.856578
3L,19353001,0.892664
3L,19354001,0.866468
3L,19355001,0.558327
3L,19356001,0.886898
3L,19357001,0.935053
3L,19358001,0.948255
3L,19359001,0.954530
3L,19360001,0.963129
3L,19361001,0.967401
3L,19362001,0.968673
3L,19363001,0.965413
3L,19364001,0.807164
3L,19365001,0.956059
3L,19366001,0.970483
3L,19367001,0.972050
3L,19368001,0.971901
3L,19369001,0.969667
3L,19370001,0.945563
3L,19371001,0.810560
3L,19372001,0.757343
3L,19373001,0.867756
3L,19374001,0.865238
3L,19375001,0.959261
3L,19376001,0.971708
3L,19377001,0.973084
3L,19378001,0.973171
3L,19379001,0.972187
3L,19380001,0.966404
3L,19381001,0.848372
3L,19382001,0.966226
3L,19383001,0.967311
3L,19384001,0.955571
3L,19385001,0.702572
3L,19386001,0.820570
3L,19387001,0.672599
3L,19388001,0.258721
3L,19389001,0.267600
3L,19390001,0.859493
3L,19391001,0.955628
3L,19392001,0.966945
3L,19393001,0.971182
3L,19394001,0.973284
3L,19395001,0.974494
3L,19396001,0.975260
3L,19397001,0.975777
3L,19398001,0.976143
3L,19399001,0.976413
3L,19400001,0.976701
3L,19401001,0.976858
3L,19402001,0.976982
3L,19403001,0.977081
3L,19404001,0.977161
3L,19405001,0.977226
3L,19406001,0.977279
3L,19407001,0.977324
3L,19408001,0.977360
3L,19409001,0.977390
3L,19410001,0.977414
3L,19411001,0.977434
3L,19412001,0.977449
3L,19413001,0.977460
3L,19414001,0.977468
3L,19415001,0.977472
3L,19416001,0.977474
3L,19417001,0.977472
3L,19418001,0.977467
3L,19419001,0.977459
3L,19420001,0.976963
3L,19421001,0.976939
3L,19422001,0.976911
3L,19423001,0.976878
3L,19424001,0.976839
3L,19425001,0.976794
3L,19426001,0.976742
3L,19427001,0.976681
3L,19428001,0.976609
3L,19429001,0.976525
3L,19430001,0.976426
3L,19431001,0.976306
3L,19432001,0.976160
3L,19433001,0.975980
3L,19434001,0.975753
3L,19435001,0.975456
3L,19436001,0.975052
3L,19437001,0.974467
3L,19438001,0.973528
3L,19439001,0.971699
3L,19440001,0.965109
3L,19441001,0.928665
3L,19442001,0.700891
3L,19443001,0.953269
3L,19444001,0.955850
3L,19445001,0.924006
3L,19446001,0.825508
3L,19447001,0.349883
3L,19448001,0.203362
3L,19449001,0.253500
3L,19450001,0.872914
3L,19451001,0.944631
3L,19452001,0.957029
3L,19453001,0.961213
3L,19454001,0.962433
3L,19455001,0.961903
3L,19456001,0.959692
3L,19457001,0.954948
3L,19458001,0.944598
3L,19459001,0.913481
3L,19460001,0.855022
3L,19461001,0.811728
3L,19462001,0.724448
3L,19463001,0.475622
3L,19464001,0.100272
3L,19465001,0.420358
3L,19466001,0.165242
3L,19467001,0.079177
3L,19468001,0.446907
3L,19469001,0.599400
3L,19470001,0.550508
3L,19471001,0.216741
3L,19472001,0.047732
3L,19473001,0.296168
3L,19474001,0.304868
3L,19475001,0.047524
3L,19476001,0.191199
3L,19477001,0.564885
3L,19478001,0.678010
3L,19479001,0.709192
3L,19480001,0.697404
3L,19481001,0.647995
3L,19482001,0.538960
3L,19483001,0.310622
3L,19484001,0.021538
3L,19485001,0.000671
3L,19486001,0.056143
3L,19487001,0.202237
3L,19488001,0.181948
3L,19489001,0.491345
3L,19490001,0.533426
3L,19491001,0.412201
3L,19492001,0.065930
3L,19493001,0.075193
3L,19494001,0.172175
3L,19495001,0.391195
3L,19496001,0.246602
3L,19497001,0.323826
3L,19498001,0.065577
3L,19499001,0.030338
3L,19500001,0.090817
3L,19501001,0.031521
3L,19502001,0.043520
3L,19503001,0.119748
3L,19504001,0.491613
3L,19505001,0.662855
3L,19506001,0.739770
3L,19507001,0.781374
3L,19508001,0.805306
3L,19509001,0.818618
3L,19510001,0.824381
3L,19511001,0.823674
3L,19512001,0.816109
3L,19513001,0.799485
3L,19514001,0.768097
3L,19515001,0.706896
3L,19516001,0.566795
3L,19517001,0.176845
3L,19518001,0.154027
3L,19519001,0.144277
3L,19520001,0.183594
3L,19521001,0.476895
3L,19522001,0.517409
3L,19523001,0.324250
3L,19524001,0.480980
3L,19525001,0.260432
3L,19526001,0.003784
3L,19527001,0.193304
3L,19528001,0.469032
3L,19529001,0.545214
3L,19530001,0.534376
3L,19531001,0.459043
3L,19532001,0.299310
3L,19533001,0.055787
3L,19534001,0.000363
3L,19535001,0.000231
3L,19536001,0.000460
3L,19537001,0.027299
3L,19538001,0.029276
3L,19539001,0.000660
3L,19540001,0.003194
3L,19541001,0.004688
3L,19542001,0.018958
3L,19543001,0.018669
3L,19544001,0.054412
3L,19545001,0.026125
3L,19546001,0.012973
3L,19547001,0.009449
3L,19548001,0.009243
3L,19549001,0.005508
3L,19550001,0.005905
3L,19551001,0.008648
3L,19552001,0.026003
3L,19553001,0.010089
3L,19554001,0.079845
3L,19555001,0.532163
3L,19556001,0.719038
3L,19557001,0.798502
3L,19558001,0.842283
3L,19559001,0.869865
3L,19560001,0.904272
3L,19561001,0.930447
3L,19562001,0.943467
3L,19563001,0.950921
3L,19564001,0.955425
3L,19565001,0.958001
3L,19566001,0.958738
3L,19567001,0.955105
3L,19568001,0.845794
3L,19569001,0.790514
3L,19570001,0.931879
3L,19571001,0.920305
3L,19572001,0.543896
3L,19573001,0.272944
3L,19574001,0.689513
3L,19575001,0.932642
3L,19576001,0.956393
3L,19577001,0.961835
3L,19578001,0.963730
3L,19579001,0.964128
3L,19580001,0.963976
3L,19581001,0.962259
3L,19582001,0.958841
3L,19583001,0.951592
3L,19584001,0.928748
3L,19585001,0.586226
3L,19586001,0.469789
3L,19587001,0.238724
3L,19588001,0.274836
3L,19589001,0.292299
3L,19590001,0.482376
3L,19591001,0.400131
3L,19592001,0.190142
3L,19593001,0.202868
3L,19594001,0.183058
3L,19595001,0.182829
3L,19596001,0.184351
3L,19597001,0.195557
3L,19598001,0.645675
3L,19599001,0.284528
3L,19600001,0.280516
3L,19601001,0.523186
3L,19602001,0.563684
3L,19603001,0.857274
3L,19604001,0.684990
3L,19605001,0.698030
3L,19606001,0.656497
3L,19607001,0.302801
3L,19608001,0.298963
3L,19609001,0.213738
3L,19610001,0.248312
3L,19611001,0.287486
3L,19612001,0.423090
3L,19613001,0.423148
3L,19614001,0.253194
3L,19615001,0.217803
3L,19616001,0.232203
3L,19617001,0.233627
3L,19618001,0.640024
3L,19619001,0.385340
3L,19620001,0.553576
3L,19621001,0.192451
3L,19622001,0.187361
3L,19623001,0.196605
3L,19624001,0.677745
3L,19625001,0.536449
